,name,total_time,f2l_time,ll_time,cross+1_time,ols_time,pll_time,total_time_percent,f2l_time_percent,ll_time_percent,cross+1_percent,ols_percent,pll_percent,total_stm,f2l_stm,ll_stm,cross+1_stm,ols_stm,pll_stm,total_stps,f2l_stps,ll_stps,cross+1_stps,ols_stps,pll_stps,total_etm,f2l_etm,ll_etm,cross+1_etm,ols_etm,pll_etm,total_etps,f2l_etps,ll_etps,cross+1_etps,ols_etps,pll_etps,cross_type,zbll,num_steps
556,Feliks Zemdegs,6.64,4.5,2.14,2.0,1.93,1.31,100.0,67.8,32.2,30.1,29.1,19.7,59.0,34.0,25.0,13.0,20.0,14.0,8.89,7.56,11.68,6.5,10.36,10.69,60.0,35.0,25.0,13.0,20.0,14.0,9.04,7.78,11.68,6.5,10.36,10.69,cross,False,7.0
557,Feliks Zemdegs,6.07,4.17,1.9,1.23,2.03,1.04,100.0,68.7,31.3,20.3,33.4,17.1,56.0,34.0,22.0,7.0,20.0,14.0,9.23,8.15,11.58,5.69,9.85,13.46,57.0,35.0,22.0,7.0,21.0,14.0,9.39,8.39,11.58,5.69,10.34,13.46,xcross,False,6.0
558,Feliks Zemdegs,6.65,4.27,2.38,0.93,1.93,1.82,100.0,64.2,35.8,14.0,29.0,27.4,55.0,36.0,19.0,9.0,11.0,13.0,8.27,8.43,7.98,9.68,5.7,7.14,57.0,38.0,19.0,9.0,11.0,13.0,8.57,8.9,7.98,9.68,5.7,7.14,xcross,False,6.0
559,Feliks Zemdegs,4.97,3.87,1.1,1.83,2.04,0.0,100.0,77.9,22.1,36.8,41.0,0.0,47.0,39.0,8.0,14.0,18.0,0.0,9.46,10.08,7.27,7.65,8.82,0.0,48.0,40.0,8.0,15.0,18.0,0.0,9.66,10.34,7.27,8.2,8.82,0.0,xcross,True,5.0
560,Feliks Zemdegs,5.66,3.5,2.16,1.27,1.9,1.16,100.0,61.8,38.2,22.4,33.6,20.5,57.0,32.0,25.0,9.0,20.0,16.0,10.07,9.14,11.57,7.09,10.53,13.79,57.0,32.0,25.0,9.0,20.0,16.0,10.07,9.14,11.57,7.09,10.53,13.79,xcross,False,6.0
561,Feliks Zemdegs,6.24,4.63,1.61,1.17,1.13,1.61,100.0,74.2,25.8,18.8,18.1,25.8,50.0,34.0,16.0,11.0,5.0,16.0,8.01,7.34,9.94,9.4,4.42,9.94,51.0,35.0,16.0,11.0,6.0,16.0,8.17,7.56,9.94,9.4,5.31,9.94,cross,False,6.0
562,Feliks Zemdegs,6.12,3.33,2.79,0.97,1.03,2.79,100.0,54.4,45.6,15.8,16.8,45.6,54.0,41.0,13.0,10.0,16.0,13.0,8.82,12.31,4.66,10.31,15.53,4.66,55.0,41.0,14.0,10.0,16.0,14.0,8.99,12.31,5.02,10.31,15.53,5.02,cross,False,6.0
563,Feliks Zemdegs,6.06,3.97,2.09,1.97,1.2,1.63,100.0,65.5,34.5,32.5,19.8,26.9,63.0,38.0,25.0,15.0,16.0,17.0,10.4,9.57,11.96,7.61,13.33,10.43,64.0,38.0,26.0,15.0,16.0,18.0,10.56,9.57,12.44,7.61,13.33,11.04,cross,False,7.0
564,Feliks Zemdegs,6.68,4.4,2.28,1.43,1.7,1.48,100.0,65.9,34.1,21.4,25.4,22.2,65.0,38.0,27.0,11.0,19.0,17.0,9.73,8.64,11.84,7.69,11.18,11.49,66.0,39.0,27.0,11.0,19.0,17.0,9.88,8.86,11.84,7.69,11.18,11.49,xcross,False,6.0
565,Feliks Zemdegs,6.05,3.43,2.62,1.37,1.87,1.45,100.0,56.7,43.3,22.6,30.9,24.0,61.0,36.0,25.0,13.0,21.0,13.0,10.08,10.5,9.54,9.49,11.23,8.97,61.0,36.0,25.0,13.0,21.0,13.0,10.08,10.5,9.54,9.49,11.23,8.97,cross,False,7.0
566,Tymon Kolasiński,4.61,2.57,2.04,1.27,1.67,1.18,100.0,55.7,44.3,27.5,36.2,25.6,48.0,24.0,24.0,9.0,18.0,15.0,10.41,9.34,11.76,7.09,10.78,12.71,48.0,24.0,24.0,9.0,18.0,15.0,10.41,9.34,11.76,7.09,10.78,12.71,xcross,False,5.0
567,Matty Hiroto Inaba,4.71,3.07,1.64,1.1,1.5,0.88,100.0,65.2,34.8,23.4,31.8,18.7,56.0,35.0,21.0,11.0,20.0,12.0,11.89,11.4,12.8,10.0,13.33,13.64,57.0,36.0,21.0,11.0,20.0,12.0,12.1,11.73,12.8,10.0,13.33,13.64,xcross,False,5.0
568,Matty Hiroto Inaba,4.95,3.2,1.75,0.93,1.0,1.28,100.0,64.6,35.4,18.8,20.2,25.9,55.0,31.0,24.0,9.0,15.0,16.0,11.11,9.69,13.71,9.68,15.0,12.5,58.0,34.0,24.0,9.0,16.0,16.0,11.72,10.63,13.71,9.68,16.0,12.5,xcross,False,6.0
569,Matty Hiroto Inaba,4.07,2.57,1.5,1.1,1.03,0.97,100.0,63.1,36.9,27.0,25.3,23.8,53.0,32.0,21.0,11.0,14.0,14.0,13.02,12.45,14.0,10.0,13.59,14.43,54.0,33.0,21.0,11.0,14.0,14.0,13.27,12.84,14.0,10.0,13.59,14.43,cross,False,7.0
570,Matty Hiroto Inaba,3.81,2.9,0.91,0.93,1.51,0.0,100.0,76.1,23.9,24.4,39.6,0.0,38.0,29.0,9.0,6.0,17.0,0.0,9.97,10.0,9.89,6.45,11.26,0.0,39.0,30.0,9.0,6.0,17.0,0.0,10.24,10.34,9.89,6.45,11.26,0.0,xcross,False,5.0
571,Yusheng Du,5.73,3.53,2.2,1.43,1.27,1.3,100.0,61.6,38.4,25.0,22.2,22.7,62.0,35.0,27.0,11.0,16.0,17.0,10.82,9.92,12.27,7.69,12.6,13.08,63.0,36.0,27.0,11.0,16.0,17.0,10.99,10.2,12.27,7.69,12.6,13.08,xcross,False,6.0
572,Yusheng Du,5.85,3.9,1.95,1.33,1.83,0.98,100.0,66.7,33.3,22.7,31.3,16.8,57.0,33.0,24.0,7.0,20.0,13.0,9.74,8.46,12.31,5.26,10.93,13.27,58.0,34.0,24.0,7.0,20.0,13.0,9.91,8.72,12.31,5.26,10.93,13.27,xcross,False,6.0
573,Yusheng Du,6.23,3.87,2.36,1.17,2.0,1.53,100.0,62.1,37.9,18.8,32.1,24.6,63.0,39.0,24.0,10.0,26.0,11.0,10.11,10.08,10.17,8.55,13.0,7.19,63.0,39.0,24.0,10.0,26.0,11.0,10.11,10.08,10.17,8.55,13.0,7.19,xcross,False,6.0
574,Yusheng Du,5.9,3.5,2.4,0.9,1.6,1.43,100.0,59.3,40.7,15.3,27.1,24.2,58.0,33.0,25.0,8.0,17.0,17.0,9.83,9.43,10.42,8.89,10.63,11.89,58.0,33.0,25.0,8.0,17.0,17.0,9.83,9.43,10.42,8.89,10.63,11.89,xcross,False,6.0
575,Luke Garrett,3.42,2.28,1.14,0.7,1.67,0.15,100.0,66.7,33.3,20.5,48.8,4.4,40.0,26.0,14.0,4.0,20.0,1.0,11.7,11.4,12.28,5.71,11.98,6.67,42.0,28.0,14.0,4.0,22.0,1.0,12.28,12.28,12.28,5.71,13.17,6.67,xcross,False,6.0
576,Ruihang Xu,5.08,2.7,2.38,0.97,1.83,1.18,100.0,53.1,46.9,19.1,36.0,23.2,73.0,37.0,36.0,14.0,21.0,22.0,14.37,13.7,15.13,14.43,11.48,18.64,76.0,40.0,36.0,14.0,23.0,22.0,14.96,14.81,15.13,14.43,12.57,18.64,cross,False,7.0
577,Matty Hiroto Inaba,3.76,2.75,1.01,0.93,1.58,0.31,100.0,73.1,26.9,24.7,42.0,8.2,34.0,26.0,8.0,9.0,16.0,1.0,9.04,9.45,7.92,9.68,10.13,3.23,36.0,28.0,8.0,9.0,17.0,1.0,9.57,10.18,7.92,9.68,10.76,3.23,cross,False,7.0
578,Matty Hiroto Inaba,4.33,2.67,1.66,1.32,1.18,0.95,100.0,61.7,38.3,30.5,27.3,21.9,59.0,36.0,23.0,13.0,16.0,15.0,13.63,13.48,13.86,9.85,13.56,15.79,60.0,37.0,23.0,14.0,16.0,15.0,13.86,13.86,13.86,10.61,13.56,15.79,cross,False,7.0
579,Dylan Miller,4.88,3.03,1.85,1.27,1.4,0.91,100.0,62.1,37.9,26.0,28.7,18.6,56.0,35.0,21.0,11.0,19.0,10.0,11.48,11.55,11.35,8.66,13.57,10.99,58.0,36.0,22.0,12.0,19.0,11.0,11.89,11.88,11.89,9.45,13.57,12.09,cross,False,7.0
580,Dylan Miller,4.72,3.27,1.45,1.77,0.43,1.45,100.0,69.3,30.7,37.5,9.1,30.7,47.0,31.0,16.0,12.0,3.0,16.0,9.96,9.48,11.03,6.78,6.98,11.03,50.0,34.0,16.0,13.0,4.0,16.0,10.59,10.4,11.03,7.34,9.3,11.03,cross,False,6.0
581,Dylan Miller,4.89,2.67,2.22,1.23,1.13,1.52,100.0,54.6,45.4,25.2,23.1,31.1,50.0,28.0,22.0,9.0,15.0,14.0,10.22,10.49,9.91,7.32,13.27,9.21,52.0,30.0,22.0,9.0,16.0,14.0,10.63,11.24,9.91,7.32,14.16,9.21,cross,False,7.0
582,Dylan Miller,4.84,3.03,1.81,0.97,1.53,0.97,100.0,62.6,37.4,20.0,31.6,20.0,50.0,30.0,20.0,8.0,19.0,9.0,10.33,9.9,11.05,8.25,12.42,9.28,51.0,30.0,21.0,8.0,19.0,10.0,10.54,9.9,11.6,8.25,12.42,10.31,xcross,False,6.0
583,Dylan Miller,4.91,2.83,2.08,0.93,1.67,1.34,100.0,57.6,42.4,18.9,34.0,27.3,42.0,23.0,19.0,7.0,16.0,11.0,8.55,8.13,9.13,7.53,9.58,8.21,45.0,24.0,21.0,7.0,17.0,13.0,9.16,8.48,10.1,7.53,10.18,9.7,xcross,False,6.0
584,Matty Hiroto Inaba,5.34,2.9,2.44,1.33,1.53,1.34,100.0,54.3,45.7,24.9,28.7,25.1,57.0,32.0,25.0,13.0,16.0,16.0,10.67,11.03,10.25,9.77,10.46,11.94,60.0,35.0,25.0,14.0,16.0,16.0,11.24,12.07,10.25,10.53,10.46,11.94,cross,False,7.0
585,Matty Hiroto Inaba,5.17,3.4,1.77,1.43,1.03,1.34,100.0,65.8,34.2,27.7,19.9,25.9,50.0,31.0,19.0,8.0,15.0,12.0,9.67,9.12,10.73,5.59,14.56,8.96,52.0,33.0,19.0,9.0,15.0,12.0,10.06,9.71,10.73,6.29,14.56,8.96,cross,False,7.0
586,Leo Borromeo,4.39,3.73,0.66,1.37,1.59,0.0,100.0,85.0,15.0,31.2,36.2,0.0,40.0,34.0,6.0,11.0,15.0,0.0,9.11,9.12,9.09,8.03,9.43,0.0,43.0,37.0,6.0,12.0,16.0,0.0,9.79,9.92,9.09,8.76,10.06,0.0,cross,False,6.0
587,Matty Hiroto Inaba,5.12,3.17,1.95,0.97,1.07,1.09,100.0,61.9,38.1,18.9,20.9,21.3,46.0,25.0,21.0,10.0,14.0,11.0,8.98,7.89,10.77,10.31,13.08,10.09,51.0,28.0,23.0,10.0,14.0,13.0,9.96,8.83,11.79,10.31,13.08,11.93,cross,False,7.0
588,Matty Hiroto Inaba,6.07,3.8,2.27,1.07,2.03,1.34,100.0,62.6,37.4,17.6,33.4,22.1,58.0,34.0,24.0,10.0,17.0,15.0,9.56,8.95,10.57,9.35,8.37,11.19,61.0,37.0,24.0,11.0,18.0,15.0,10.05,9.74,10.57,10.28,8.87,11.19,cross,False,7.0
589,Matty Hiroto Inaba,4.07,2.97,1.1,1.27,1.47,0.17,100.0,73.0,27.0,31.2,36.1,4.2,43.0,31.0,12.0,10.0,19.0,1.0,10.57,10.44,10.91,7.87,12.93,5.88,44.0,32.0,12.0,11.0,19.0,1.0,10.81,10.77,10.91,8.66,12.93,5.88,xcross,False,6.0
590,Matty Hiroto Inaba,5.58,3.67,1.91,1.53,1.33,1.11,100.0,65.8,34.2,27.4,23.8,19.9,60.0,37.0,23.0,10.0,18.0,16.0,10.75,10.08,12.04,6.54,13.53,14.41,63.0,40.0,23.0,12.0,18.0,16.0,11.29,10.9,12.04,7.84,13.53,14.41,xcross,False,6.0
591,Matty Hiroto Inaba,5.04,2.23,2.81,1.2,2.3,1.24,100.0,44.2,55.8,23.8,45.6,24.6,53.0,26.0,27.0,14.0,19.0,16.0,10.52,11.66,9.61,11.67,8.26,12.9,54.0,27.0,27.0,15.0,19.0,16.0,10.71,12.11,9.61,12.5,8.26,12.9,xxcross,False,5.0
592,Matty Hiroto Inaba,4.35,3.57,0.78,1.07,1.33,0.25,100.0,82.1,17.9,24.6,30.6,5.7,48.0,39.0,9.0,11.0,20.0,1.0,11.03,10.92,11.54,10.28,15.04,4.0,50.0,41.0,9.0,11.0,21.0,1.0,11.49,11.48,11.54,10.28,15.79,4.0,cross,False,7.0
593,Tymon Kolasiński,4.72,3.17,1.57,1.7,1.4,0.89,100.0,67.2,33.3,36.0,29.7,18.9,55.0,32.0,23.0,17.0,19.0,13.0,11.65,10.09,14.65,10.0,13.57,14.61,56.0,33.0,23.0,17.0,19.0,13.0,11.86,10.41,14.65,10.0,13.57,14.61,xxcross,False,5.0
594,Tymon Kolasiński,4.54,2.17,2.37,1.2,1.17,1.61,100.0,47.8,52.2,26.4,25.8,35.5,41.0,16.0,25.0,6.0,11.0,18.0,9.03,7.37,10.55,5.0,9.4,11.18,42.0,17.0,25.0,6.0,12.0,18.0,9.25,7.83,10.55,5.0,10.26,11.18,xcross,False,6.0
595,Tymon Kolasiński,5.17,2.7,2.47,1.33,1.27,1.2,100.0,52.2,47.8,25.7,24.6,23.2,48.0,25.0,23.0,9.0,12.0,11.0,9.28,9.26,9.31,6.77,9.45,9.17,48.0,25.0,23.0,9.0,12.0,11.0,9.28,9.26,9.31,6.77,9.45,9.17,cross,False,6.0
596,Tymon Kolasiński,5.64,3.4,2.24,1.13,0.97,1.27,100.0,60.3,39.7,20.0,17.2,22.5,55.0,31.0,24.0,9.0,9.0,15.0,9.75,9.12,10.71,7.96,9.28,11.81,55.0,31.0,24.0,9.0,9.0,15.0,9.75,9.12,10.71,7.96,9.28,11.81,cross,False,6.0
597,Tymon Kolasiński,4.97,3.4,1.57,0.9,1.43,1.57,100.0,68.4,31.6,18.1,28.8,31.6,46.0,27.0,19.0,5.0,13.0,19.0,9.26,7.94,12.1,5.56,9.09,12.1,47.0,28.0,19.0,5.0,13.0,19.0,9.46,8.24,12.1,5.56,9.09,12.1,xcross,False,5.0
598,Tymon Kolasiński,5.31,3.4,1.91,1.37,1.47,1.04,100.0,64.0,36.0,25.8,27.7,19.6,61.0,36.0,25.0,11.0,18.0,15.0,11.49,10.59,13.09,8.03,12.24,14.42,63.0,38.0,25.0,11.0,19.0,15.0,11.86,11.18,13.09,8.03,12.93,14.42,cross,False,7.0
599,Tymon Kolasiński,5.05,3.07,1.98,1.43,2.75,0.0,100.0,60.8,39.2,28.3,54.5,0.0,45.0,28.0,17.0,9.0,25.0,0.0,8.91,9.12,8.59,6.29,9.09,0.0,45.0,28.0,17.0,9.0,25.0,0.0,8.91,9.12,8.59,6.29,9.09,0.0,xcross,True,5.0
600,Tymon Kolasiński,4.9,3.07,1.83,1.07,1.57,1.13,100.0,62.7,37.3,21.8,32.0,23.1,56.0,33.0,23.0,7.0,20.0,15.0,11.43,10.75,12.57,6.54,12.74,13.27,58.0,35.0,23.0,8.0,21.0,15.0,11.84,11.4,12.57,7.48,13.38,13.27,xcross,False,6.0
601,Ruihang Xu,4.74,2.9,1.84,1.1,1.23,1.07,100.0,61.2,38.8,23.2,25.9,22.6,65.0,35.0,30.0,13.0,21.0,16.0,13.71,12.07,16.3,11.82,17.07,14.95,66.0,36.0,30.0,13.0,21.0,16.0,13.92,12.41,16.3,11.82,17.07,14.95,xcross,False,6.0
602,Ruihang Xu,4.85,3.23,1.62,1.37,1.53,1.05,100.0,66.6,33.4,28.2,31.5,21.6,56.0,33.0,23.0,12.0,16.0,16.0,11.55,10.22,14.2,8.76,10.46,15.24,57.0,34.0,23.0,12.0,16.0,16.0,11.75,10.53,14.2,8.76,10.46,15.24,cross,False,7.0
603,Ruihang Xu,5.76,3.67,2.09,1.7,1.23,1.19,100.0,63.7,36.3,29.5,21.4,20.7,59.0,36.0,23.0,15.0,14.0,13.0,10.24,9.81,11.0,8.82,11.38,10.92,61.0,38.0,23.0,16.0,14.0,13.0,10.59,10.35,11.0,9.41,11.38,10.92,cross,False,7.0
604,Ruihang Xu,5.02,2.83,2.19,0.83,1.43,1.45,100.0,56.4,43.6,16.5,28.5,28.9,58.0,32.0,26.0,11.0,18.0,16.0,11.55,11.31,11.87,13.25,12.59,11.03,60.0,34.0,26.0,11.0,20.0,16.0,11.95,12.01,11.87,13.25,13.99,11.03,xcross,False,6.0
605,Ruihang Xu,4.82,2.0,2.82,0.97,1.9,1.45,100.0,41.5,58.5,20.1,39.4,30.1,56.0,24.0,32.0,9.0,20.0,20.0,11.62,12.0,11.35,9.28,10.53,13.79,56.0,24.0,32.0,9.0,20.0,20.0,11.62,12.0,11.35,9.28,10.53,13.79,xxcross,False,5.0
606,Ruihang Xu,5.37,3.7,1.67,1.47,1.2,0.94,100.0,68.9,31.1,27.4,22.3,17.5,58.0,36.0,22.0,13.0,14.0,12.0,10.8,9.73,13.17,8.84,11.67,12.77,61.0,39.0,22.0,13.0,15.0,12.0,11.36,10.54,13.17,8.84,12.5,12.77,cross,False,7.0
607,Ruihang Xu,4.63,2.57,2.06,1.3,1.27,1.3,100.0,55.5,44.5,28.1,27.4,28.1,61.0,35.0,26.0,16.0,21.0,13.0,13.17,13.62,12.62,12.31,16.54,10.0,62.0,36.0,26.0,17.0,21.0,13.0,13.39,14.01,12.62,13.08,16.54,10.0,cross,False,7.0
608,Yiheng Wang,5.75,3.57,2.18,1.5,1.73,1.02,100.0,62.1,37.9,26.1,30.1,17.7,65.0,37.0,28.0,14.0,20.0,15.0,11.3,10.36,12.84,9.33,11.56,14.71,68.0,40.0,28.0,15.0,21.0,15.0,11.83,11.2,12.84,10.0,12.14,14.71,cross,False,7.0
609,Yiheng Wang,6.52,4.2,2.32,1.8,1.53,1.65,100.0,64.4,35.6,27.6,23.5,25.3,61.0,44.0,17.0,13.0,18.0,11.0,9.36,10.48,7.33,7.22,11.76,6.67,65.0,46.0,19.0,14.0,19.0,13.0,9.97,10.95,8.19,7.78,12.42,7.88,cross,False,7.0
610,Yiheng Wang,5.9,3.47,2.43,1.2,1.37,1.77,100.0,58.8,41.2,20.3,23.2,30.0,56.0,29.0,27.0,7.0,17.0,18.0,9.49,8.36,11.11,5.83,12.41,10.17,58.0,31.0,27.0,7.0,18.0,18.0,9.83,8.93,11.11,5.83,13.14,10.17,xcross,False,6.0
611,Yiheng Wang,6.42,3.87,2.55,1.93,1.2,1.92,100.0,60.3,39.7,30.1,18.7,29.9,60.0,34.0,26.0,10.0,17.0,17.0,9.35,8.79,10.2,5.18,14.17,8.85,64.0,38.0,26.0,11.0,18.0,17.0,9.97,9.82,10.2,5.7,15.0,8.85,cross,False,7.0
612,Yiheng Wang,5.17,3.1,2.07,1.17,1.0,1.3,100.0,60.0,40.0,22.6,19.3,25.1,49.0,28.0,21.0,9.0,12.0,13.0,9.48,9.03,10.14,7.69,12.0,10.0,50.0,29.0,21.0,9.0,12.0,13.0,9.67,9.35,10.14,7.69,12.0,10.0,cross,False,7.0
613,Matty Hiroto Inaba,3.16,1.8,1.36,0.47,1.87,0.16,100.0,57.0,43.0,14.9,59.2,5.1,34.0,20.0,14.0,4.0,21.0,1.0,10.76,11.11,10.29,8.51,11.23,6.25,34.0,20.0,14.0,4.0,21.0,1.0,10.76,11.11,10.29,8.51,11.23,6.25,xxcross,False,5.0
614,Tymon Kolasiński,3.92,2.9,1.02,1.2,1.45,0.0,100.0,74.0,26.0,30.6,37.0,0.0,38.0,28.0,10.0,9.0,14.0,0.0,9.69,9.66,9.8,7.5,9.66,0.0,38.0,28.0,10.0,9.0,14.0,0.0,9.69,9.66,9.8,7.5,9.66,0.0,xcross,False,5.0
615,Andrey Che,6.86,4.15,2.71,1.68,1.77,1.63,100.0,60.5,39.5,24.5,25.8,23.8,71.0,43.0,28.0,15.0,19.0,17.0,10.35,10.36,10.33,8.93,10.73,10.43,73.0,45.0,28.0,15.0,20.0,17.0,10.64,10.84,10.33,8.93,11.3,10.43,cross,False,7.0
616,Andrey Che,5.31,3.33,1.98,1.35,1.32,0.86,100.0,62.7,37.3,25.4,24.9,16.2,53.0,32.0,21.0,11.0,12.0,13.0,9.98,9.61,10.61,8.15,9.09,15.12,55.0,34.0,21.0,13.0,12.0,13.0,10.36,10.21,10.61,9.63,9.09,15.12,xcross,False,6.0
617,Andrey Che,5.96,3.43,2.53,1.43,1.47,1.48,100.0,57.6,42.4,24.0,24.7,24.8,63.0,32.0,31.0,13.0,14.0,20.0,10.57,9.33,12.25,9.09,9.52,13.51,64.0,33.0,31.0,13.0,14.0,20.0,10.74,9.62,12.25,9.09,9.52,13.51,cross,False,7.0
618,Andrey Che,5.74,3.42,2.32,1.32,1.85,1.31,100.0,59.6,40.4,23.0,32.2,22.8,51.0,33.0,18.0,12.0,17.0,9.0,8.89,9.65,7.76,9.09,9.19,6.87,54.0,35.0,19.0,12.0,18.0,10.0,9.41,10.23,8.19,9.09,9.73,7.63,cross,False,7.0
619,Andrey Che,5.36,4.18,1.18,1.83,1.42,0.21,100.0,78.0,22.0,34.1,26.5,3.9,54.0,41.0,13.0,14.0,20.0,1.0,10.07,9.81,11.02,7.65,14.08,4.76,56.0,43.0,13.0,15.0,20.0,1.0,10.45,10.29,11.02,8.2,14.08,4.76,cross,False,7.0
620,Philipp Weyer,6.26,3.77,2.49,1.63,1.55,1.71,100.0,60.2,39.8,26.0,24.8,27.3,64.0,35.0,29.0,13.0,20.0,18.0,10.22,9.28,11.65,7.98,12.9,10.53,65.0,36.0,29.0,13.0,20.0,18.0,10.38,9.55,11.65,7.98,12.9,10.53,cross,False,7.0
621,Philipp Weyer,5.48,3.47,2.01,1.72,1.35,1.46,100.0,63.3,36.7,31.4,24.6,26.6,56.0,33.0,23.0,13.0,13.0,17.0,10.22,9.51,11.44,7.56,9.63,11.64,58.0,35.0,23.0,14.0,13.0,17.0,10.58,10.09,11.44,8.14,9.63,11.64,cross,False,7.0
622,Philipp Weyer,6.43,4.02,2.41,1.72,1.93,1.18,100.0,62.5,37.5,26.7,30.0,18.4,58.0,35.0,23.0,13.0,22.0,9.0,9.02,8.71,9.54,7.56,11.4,7.63,61.0,37.0,24.0,13.0,23.0,10.0,9.49,9.2,9.96,7.56,11.92,8.47,cross,False,7.0
623,Philipp Weyer,4.81,3.92,0.89,1.62,1.59,0.0,100.0,81.5,18.5,33.7,33.1,0.0,48.0,40.0,8.0,14.0,16.0,0.0,9.98,10.2,8.99,8.64,10.06,0.0,49.0,41.0,8.0,15.0,16.0,0.0,10.19,10.46,8.99,9.26,10.06,0.0,cross,False,6.0
624,Tymon Kolasiński,5.09,2.9,2.19,1.03,1.7,1.16,100.0,57.0,43.0,20.2,33.4,22.8,45.0,26.0,19.0,7.0,20.0,7.0,8.84,8.97,8.68,6.8,11.76,6.03,46.0,27.0,19.0,7.0,21.0,7.0,9.04,9.31,8.68,6.8,12.35,6.03,xcross,False,6.0
625,Tymon Kolasiński,5.73,3.37,2.36,1.27,1.27,1.73,100.0,58.8,41.2,22.2,22.2,30.2,62.0,32.0,30.0,8.0,15.0,19.0,10.82,9.5,12.71,6.3,11.81,10.98,63.0,33.0,30.0,8.0,15.0,19.0,10.99,9.79,12.71,6.3,11.81,10.98,xcross,False,6.0
626,Tymon Kolasiński,6.76,3.57,3.19,1.63,1.6,2.19,100.0,52.8,47.2,24.1,23.7,32.4,65.0,37.0,28.0,12.0,18.0,17.0,9.62,10.36,8.78,7.36,11.25,7.76,66.0,38.0,28.0,12.0,19.0,17.0,9.76,10.64,8.78,7.36,11.88,7.76,cross,False,7.0
627,Tymon Kolasiński,5.4,3.2,2.2,1.07,1.7,1.53,100.0,59.3,40.7,19.8,31.5,28.3,55.0,30.0,25.0,7.0,21.0,17.0,10.19,9.38,11.36,6.54,12.35,11.11,57.0,32.0,25.0,7.0,22.0,17.0,10.56,10.0,11.36,6.54,12.94,11.11,xcross,False,5.0
628,Tymon Kolasiński,6.16,3.5,2.66,1.2,2.33,1.19,100.0,56.8,43.2,19.5,37.8,19.3,57.0,31.0,26.0,9.0,23.0,14.0,9.25,8.86,9.77,7.5,9.87,11.76,58.0,32.0,26.0,9.0,24.0,14.0,9.42,9.14,9.77,7.5,10.3,11.76,xcross,False,6.0
629,Max Park,6.52,3.63,2.89,1.17,1.3,2.19,100.0,55.7,44.3,17.9,19.9,33.6,70.0,39.0,31.0,15.0,16.0,24.0,10.74,10.74,10.73,12.82,12.31,10.96,71.0,40.0,31.0,15.0,16.0,24.0,10.89,11.02,10.73,12.82,12.31,10.96,cross,False,7.0
630,Max Park,4.44,2.43,2.01,1.07,1.43,1.24,100.0,54.7,45.3,24.1,32.2,27.9,46.0,24.0,22.0,8.0,16.0,14.0,10.36,9.88,10.95,7.48,11.19,11.29,48.0,26.0,22.0,8.0,17.0,14.0,10.81,10.7,10.95,7.48,11.89,11.29,xxcross,False,5.0
631,Max Park,5.16,3.23,1.93,1.23,1.7,0.99,100.0,62.6,37.4,23.8,32.9,19.2,63.0,38.0,25.0,14.0,21.0,12.0,12.21,11.76,12.95,11.38,12.35,12.12,64.0,38.0,26.0,14.0,21.0,13.0,12.4,11.76,13.47,11.38,12.35,13.13,xcross,False,6.0
632,Max Park,4.95,3.17,1.78,1.2,1.27,1.18,100.0,64.0,36.0,24.2,25.7,23.8,59.0,39.0,20.0,14.0,14.0,14.0,11.92,12.3,11.24,11.67,11.02,11.86,60.0,40.0,20.0,14.0,15.0,14.0,12.12,12.62,11.24,11.67,11.81,11.86,cross,False,7.0
633,Max Park,4.87,2.5,2.37,0.83,1.47,1.44,100.0,51.3,48.7,17.0,30.2,29.6,49.0,23.0,26.0,8.0,17.0,17.0,10.06,9.2,10.97,9.64,11.56,11.81,51.0,25.0,26.0,8.0,17.0,17.0,10.47,10.0,10.97,9.64,11.56,11.81,xxcross,False,5.0
634,Dylan Miller,4.02,3.13,0.89,1.63,1.32,0.0,100.0,77.9,22.1,40.5,32.8,0.0,41.0,31.0,10.0,14.0,14.0,0.0,10.2,9.9,11.24,8.59,10.61,0.0,42.0,32.0,10.0,14.0,14.0,0.0,10.45,10.22,11.24,8.59,10.61,0.0,cross,False,6.0
635,Max Park,6.01,3.73,2.28,1.33,2.1,1.01,100.0,62.1,37.9,22.1,34.9,16.8,69.0,37.0,32.0,11.0,26.0,15.0,11.48,9.92,14.04,8.27,12.38,14.85,70.0,38.0,32.0,11.0,26.0,15.0,11.65,10.19,14.04,8.27,12.38,14.85,xcross,False,6.0
636,Max Park,6.44,4.4,2.04,1.87,1.7,1.17,100.0,68.3,31.7,29.0,26.4,18.2,61.0,40.0,21.0,10.0,16.0,12.0,9.47,9.09,10.29,5.35,9.41,10.26,64.0,43.0,21.0,11.0,18.0,12.0,9.94,9.77,10.29,5.88,10.59,10.26,xcross,False,6.0
637,Max Park,5.55,3.7,1.85,1.07,2.1,1.15,100.0,66.7,33.3,19.3,37.8,20.7,62.0,38.0,24.0,12.0,21.0,15.0,11.17,10.27,12.97,11.21,10.0,13.04,63.0,39.0,24.0,13.0,21.0,15.0,11.35,10.54,12.97,12.15,10.0,13.04,cross,False,7.0
638,Max Park,5.5,3.27,2.23,1.37,1.37,1.43,100.0,59.5,40.5,24.9,24.9,26.0,45.0,31.0,14.0,12.0,9.0,8.0,8.18,9.48,6.28,8.76,6.57,5.59,47.0,33.0,14.0,13.0,10.0,8.0,8.55,10.09,6.28,9.49,7.3,5.59,cross,False,7.0
